Year,Month ,Day,period,Total Gross Load,BTM Western Purchases,BTM Upper WCD Purchases,BTM Solar Purchases,BTM Craig Solar, Total Net Load Serve ,,,,Source,,,,,
2021,4,22,17,54,2.6,0.76,0.54,1.64,48.39,,,,,,,,,
2021,4,22,18,54,2.6,0.76,0.6,1.12,48.86,,,,,,,,,
2021,4,22,19,55,2.6,0.76,0.48,2.35,48.32,,,,,,,,,
2021,4,22,20,57,2.6,0.76,0.42,1.18,51.84,,,,,,,,,
2021,4,22,21,57,2.6,0.76,0.06,0,53.15,,,,,,,,,
2021,4,22,22,54,2.6,0.76,0,0,51.07,,,,,,,,,
2021,4,22,23,53,2.6,0.76,0,0,49.17,,,,,,,,,
2021,4,22,24,52,2.6,0.76,0,0,48.7,,,,,,,,,
2021,4,23,1,52,2.6,0.76,0,0,48.5,,,,,,,,,
2021,4,23,2,52,2.6,0.76,0,0,48.8,,,,,,,,,
2021,4,23,3,53,2.6,0.76,0,0,49.36,,,,,,,,,
2021,4,23,4,54,2.6,0.76,0,0,50.74,,,,,,,,,
2021,4,23,5,57,2.6,0.76,0,0,53.23,,,,,,,,,
2021,4,23,6,61,2.6,0.76,0,0,57.4,,,,,,,,,
2021,4,23,7,64,2.6,0.76,0,0,60.3,,,,,,,,,
2021,4,23,8,64,2.6,0.76,0,0.74,59.57,,,,,,,,,
2021,4,23,9,60,2.6,0.76,0.18,3.85,52.4,,,,,,,,,
2021,4,23,10,57,2.6,0.76,0.42,3.89,49.69,,,,,,,,,
2021,4,23,11,57,2.6,0.76,0.54,3.89,49.18,,,,,,,,,
2021,4,23,12,57,2.6,0.76,0.54,3.89,49.14,,,,,,,,,
2021,4,23,13,57,2.6,0.76,0.54,3.89,49.53,,,,,,,,,
2021,4,23,14,58,2.6,0.76,0.48,3.89,49.88,,,,,,,,,
2021,4,23,15,55,2.6,0.76,0.48,3.89,47.69,,,,,,,,,
2021,4,23,16,56,2.6,0.76,0.54,3.89,47.92,,,,,,,,,
2021,4,23,17,56,2.6,0.76,0.54,3.89,47.97,,,,,,,,,
2021,4,23,18,55,2.6,0.76,0.54,3.89,46.9,,,,,,,,,
2021,4,23,19,54,2.6,0.76,0.54,3.89,45.72,,,,,,,,,
2021,4,23,20,55,2.6,0.76,0.36,1.53,50.06,,,,,,,,,
2021,4,23,21,55,2.6,0.76,0.18,0,51.38,,,,,,,,,
2021,4,23,22,53,2.6,0.76,0,0,49.42,,,,,,,,,
2021,4,23,23,51,2.6,0.76,0,0,48.06,,,,,,,,,
2021,4,23,24,51,2.6,0.76,0,0,47.14,,,,,,,,,
2021,4,24,1,51,2.6,0.76,0,0,47.29,,,,,,,,,
2021,4,24,2,51,2.6,0.76,0,0,47.65,,,,,,,,,
2021,4,24,3,51,2.6,0.76,0,0,48,,,,,,,,,
2021,4,24,4,52,2.6,0.76,0,0,48.82,,,,,,,,,
2021,4,24,5,54,2.6,0.76,0,0,50.86,,,,,,,,,
2021,4,24,6,58,2.6,0.76,0,0,54.85,,,,,,,,,
2021,4,24,7,60,2.6,0.76,0,0,56.14,,,,,,,,,
2021,4,24,8,59,2.6,0.76,0,0.13,55.35,,,,,,,,,
2021,4,24,9,58,2.6,0.76,0.18,2.52,51.48,,,,,,,,,
2021,4,24,10,56,2.6,0.76,0.42,0.87,51.43,,,,,,,,,
2021,4,24,11,54,2.6,0.76,0.3,1.53,49.26,,,,,,,,,
2021,4,24,12,54,2.6,0.76,0.06,1.17,49.12,,,,,,,,,
2021,4,24,13,53,2.6,0.76,0.06,1.92,47.83,,,,,,,,,
2021,4,24,14,52,2.6,0.76,0.18,2.84,45.46,,,,,,,,,
2021,4,24,15,50,2.6,0.76,0.48,2.34,44.1,,,,,,,,,
2021,4,24,16,50,2.6,0.76,0.54,2.33,43.63,,,,,,,,,
2021,4,24,17,53,2.6,0.76,0.42,2.87,46.07,,,,,,,,,
2021,4,24,18,54,2.6,0.76,0.6,1.82,47.96,,,,,,,,,
2021,4,24,19,52,2.6,0.76,0.6,0.6,47.76,,,,,,,,,
2021,4,24,20,53,2.6,0.76,0.48,0.42,48.43,,,,,,,,,
2021,4,24,21,51,2.6,0.76,0.18,0,47.45,,,,,,,,,
2021,4,24,22,49,2.6,0.76,0,0,45.47,,,,,,,,,
2021,4,24,23,47,2.6,0.76,0,0,43.44,,,,,,,,,
2021,4,24,24,45,2.6,0.76,0,0,41.72,,,,,,,,,
2021,4,25,1,44,2.6,0.76,0,0,40.78,,,,,,,,,
2021,4,25,2,44,2.6,0.76,0,0,40.99,,,,,,,,,
2021,4,25,3,44,2.6,0.76,0,0,41.12,,,,,,,,,
2021,4,25,4,45,2.6,0.76,0,0,41.52,,,,,,,,,
2021,4,25,5,46,2.6,0.76,0,0,42.99,,,,,,,,,
2021,4,25,6,51,2.6,0.76,0,0,47.31,,,,,,,,,
2021,4,25,7,52,2.6,0.76,0,0,48.92,,,,,,,,,
2021,4,25,8,53,2.6,0.76,0,0,49.76,,,,,,,,,
2021,4,25,9,53,2.6,0.76,0.18,0.07,49.56,,,,,,,,,
2021,4,25,10,53,2.6,0.76,0.48,0.08,48.82,,,,,,,,,
2021,4,25,11,52,2.6,0.76,0.54,0.59,47.15,,,,,,,,,
2021,4,25,12,51,2.6,0.76,0.6,3.17,44.29,,,,,,,,,
2021,4,25,13,50,2.6,0.76,0.54,3.25,43.06,,,,,,,,,
2021,4,25,14,50,2.6,0.76,0.48,1.37,45.18,,,,,,,,,
2021,4,25,15,50,2.6,0.76,0.48,2.87,43.45,,,,,,,,,
2021,4,25,16,51,2.6,0.76,0.54,2.94,44.01,,,,,,,,,
2021,4,25,17,53,2.6,0.76,0.54,0.68,48.14,,,,,,,,,
2021,4,25,18,52,2.6,0.76,0.6,0.25,48.09,,,,,,,,,
2021,4,25,19,52,2.6,0.76,0.54,0.47,47.29,,,,,,,,,
2021,4,25,20,52,2.6,0.76,0.48,0.31,48.01,,,,,,,,,
2021,4,25,21,50,2.6,0.76,0.18,0,46.57,,,,,,,,,
2021,4,25,22,47,2.6,0.76,0,0,43.71,,,,,,,,,
2021,4,25,23,45,2.6,0.76,0,0,41.18,,,,,,,,,
2021,4,25,24,43,2.6,0.76,0,0,39.98,,,,,,,,,
2021,4,26,1,43,2.6,0.76,0,0,39.34,,,,,,,,,
2021,4,26,2,43,2.6,0.76,0,0,39.34,,,,,,,,,
2021,4,26,3,43,2.6,0.76,0,0,39.86,,,,,,,,,
2021,4,26,4,45,2.6,0.76,0,0,41.29,,,,,,,,,
2021,4,26,5,50,2.6,0.76,0,0,46.57,,,,,,,,,
2021,4,26,6,55,2.6,0.76,0,0,51.47,,,,,,,,,
2021,4,26,7,57,2.6,0.76,0,0,54.09,,,,,,,,,
2021,4,26,8,59,2.6,0.76,0,0,55.33,,,,,,,,,
2021,4,26,9,59,2.6,0.76,0.18,0.28,55.13,,,,,,,,,
2021,4,26,10,59,2.6,0.76,0.42,0.72,54.2,,,,,,,,,
2021,4,26,11,58,2.6,0.76,0.54,0.78,53.1,,,,,,,,,
2021,4,26,12,57,2.6,0.76,0.54,3.89,49.56,,,,,,,,,
2021,4,26,13,57,2.6,0.76,0.54,3.89,48.73,,,,,,,,,
2021,4,26,14,56,2.6,0.76,0.54,3.89,48.1,,,,,,,,,
2021,4,26,15,55,2.6,0.76,0.54,3.89,47.62,,,,,,,,,
2021,4,26,16,52,2.6,0.76,0.54,1.8,46.56,,,,,,,,,
2021,4,26,17,52,2.6,0.76,0.54,2.14,46.3,,,,,,,,,
2021,4,26,18,53,2.6,0.76,0.54,3.89,44.76,,,,,,,,,
2021,4,26,19,53,2.6,0.76,0.54,3.66,45.26,,,,,,,,,
2021,4,26,20,54,2.6,0.76,0.48,1.38,48.54,,,,,,,,,
2021,4,26,21,53,2.6,0.76,0.18,0,49.22,,,,,,,,,
2021,4,26,22,50,2.6,0.76,0,0,46.67,,,,,,,,,
2021,4,26,23,48,2.6,0.76,0,0,44.61,,,,,,,,,
2021,4,26,24,47,2.6,0.76,0,0,43.34,,,,,,,,,
2021,4,27,1,46,2.6,0.76,0,0,42.68,,,,,,,,,
2021,4,27,2,46,2.6,0.76,0,0,42.31,,,,,,,,,
2021,4,27,3,47,2.6,0.76,0,0,43.5,,,,,,,,,
2021,4,27,4,50,2.6,0.76,0,0,46.56,,,,,,,,,
2021,4,27,5,51,2.6,0.76,0,0,47.99,,,,,,,,,
2021,4,27,6,55,2.6,0.76,0,0,51.71,,,,,,,,,
2021,4,27,7,58,2.6,0.76,0,0,54.19,,,,,,,,,
2021,4,27,8,56,2.6,0.76,0,0.74,52.39,,,,,,,,,
2021,4,27,9,55,2.6,0.76,0.18,3.5,47.82,,,,,,,,,
2021,4,27,10,56,2.6,0.76,0.48,3.89,48.25,,,,,,,,,
2021,4,27,11,56,2.6,0.76,0.54,3.89,47.99,,,,,,,,,
2021,4,27,12,54,2.6,0.76,0.54,3.89,46.34,,,,,,,,,
2021,4,27,13,55,2.6,0.76,0.42,3.89,47.07,,,,,,,,,
2021,4,27,14,54,2.6,0.76,0.24,3.89,46.91,,,,,,,,,
2021,4,27,15,54,2.6,0.76,0.24,3.89,46.62,,,,,,,,,
2021,4,27,16,53,2.6,0.76,0.54,3.89,45.24,,,,,,,,,
2021,4,27,17,55,2.6,0.76,0.18,3.89,47.31,,,,,,,,,
2021,4,27,18,57,2.6,0.76,0.06,3.89,49.31,,,,,,,,,
2021,4,27,19,57,2.6,0.76,0.06,3.89,49.4,,,,,,,,,
2021,4,27,20,57,2.6,0.76,0.06,1.68,52.12,,,,,,,,,
2021,4,27,21,56,2.6,0.76,0,0,52.88,,,,,,,,,
2021,4,27,22,53,2.6,0.76,0,0,49.69,,,,,,,,,
2021,4,27,23,51,2.6,0.76,0,0,47.55,,,,,,,,,
2021,4,27,24,50,2.6,0.76,0,0,46.41,,,,,,,,,
2021,4,28,1,50,2.6,0.76,0,0,46.51,,,,,,,,,
2021,4,28,2,49,2.6,0.76,0,0,45.27,,,,,,,,,
2021,4,28,3,49,2.6,0.76,0,0,45.43,,,,,,,,,
2021,4,28,4,50,2.6,0.76,0,0,46.48,,,,,,,,,
2021,4,28,5,52,2.6,0.76,0,0,48.76,,,,,,,,,
2021,4,28,6,57,2.6,0.76,0,0,53.62,,,,,,,,,
2021,4,28,7,62,2.6,0.76,0,0,58.44,,,,,,,,,
2021,4,28,8,60,2.6,0.76,0,0.84,56.17,,,,,,,,,
2021,4,28,9,59,2.6,0.76,0.06,3.52,51.71,,,,,,,,,
2021,4,28,10,58,2.6,0.76,0.06,3.89,50.4,,,,,,,,,
2021,4,28,11,57,2.6,0.76,0.06,3.89,49.51,,,,,,,,,
2021,4,28,12,55,2.6,0.76,0.12,3.89,47.96,,,,,,,,,
2021,4,28,13,55,2.6,0.76,0.12,3.89,47.29,,,,,,,,,
2021,4,28,14,54,2.6,0.76,0.06,3.89,46.87,,,,,,,,,
2021,4,28,15,53,2.6,0.76,0.12,3.89,45.77,,,,,,,,,
2021,4,28,16,48,2.6,0.76,0.06,3.89,40.9,,,,,,,,,
2021,4,28,17,49,2.6,0.76,0.06,3.62,41.77,,,,,,,,,
2021,4,28,18,50,2.6,0.76,0.06,3.08,43.02,,,,,,,,,
2021,4,28,19,50,2.6,0.76,0.06,1.76,45.31,,,,,,,,,
2021,4,28,20,52,2.6,0.76,0.12,0.28,48.31,,,,,,,,,
2021,4,28,21,52,2.6,0.76,0.18,0,48.5,,,,,,,,,
2021,4,28,22,50,2.6,0.76,0,0,46.53,,,,,,,,,
2021,4,28,23,48,2.6,0.76,0,0,44.44,,,,,,,,,
2021,4,28,24,48,2.6,0.76,0,0,44.84,,,,,,,,,
2021,4,29,1,49,2.6,0.76,0,0,45.29,,,,,,,,,
2021,4,29,2,49,2.6,0.76,0,0,45.86,,,,,,,,,
2021,4,29,3,48,2.6,0.76,0,0,44.82,,,,,,,,,
2021,4,29,4,50,2.6,0.76,0,0,46.38,,,,,,,,,
2021,4,29,5,52,2.6,0.76,0,0,49.05,,,,,,,,,
2021,4,29,6,58,2.6,0.76,0,0,54.51,,,,,,,,,
2021,4,29,7,62,2.6,0.76,0,0,58.82,,,,,,,,,
2021,4,29,8,60,2.6,0.76,0,0.52,56.48,,,,,,,,,
2021,4,29,9,59,2.6,0.76,0.18,2.56,52.99,,,,,,,,,
2021,4,29,10,59,2.6,0.76,0.48,3.77,51.54,,,,,,,,,
2021,4,29,11,57,2.6,0.76,0.54,3.67,49.12,,,,,,,,,
2021,4,29,12,52,2.6,0.76,0.48,3.89,44.58,,,,,,,,,
2021,4,29,13,51,2.6,0.76,0.54,3.89,42.78,,,,,,,,,
2021,4,29,14,51,2.6,0.76,0.54,2,44.89,,,,,,,,,
2021,4,29,15,51,2.6,0.76,0.54,3.6,43.88,,,,,,,,,
2021,4,29,16,47,2.6,0.76,0.54,3.84,39.71,,,,,,,,,
2021,4,29,17,47,2.6,0.76,0.6,2.94,40.02,,,,,,,,,
2021,4,29,18,48,2.6,0.76,0.6,2.57,41.13,,,,,,,,,
2021,4,29,19,48,2.6,0.76,0.6,2.71,41.66,,,,,,,,,
2021,4,29,20,51,2.6,0.76,0.54,0.93,45.67,,,,,,,,,
2021,4,29,21,50,2.6,0.76,0.18,0,46.5,,,,,,,,,
2021,4,29,22,48,2.6,0.76,0,0,44.47,,,,,,,,,
2021,4,29,23,45,2.6,0.76,0,0,41.67,,,,,,,,,
2021,4,29,24,45,2.6,0.76,0,0,42.04,,,,,,,,,
2021,4,30,1,43,2.6,0.76,0,0,39.82,,,,,,,,,
2021,4,30,2,43,2.6,0.76,0,0,39.57,,,,,,,,,
2021,4,30,3,43,2.6,0.76,0,0,39.77,,,,,,,,,
2021,4,30,4,44,2.6,0.76,0,0,40.88,,,,,,,,,
2021,4,30,5,47,2.6,0.76,0,0,43.62,,,,,,,,,
2021,4,30,6,52,2.6,0.76,0,0,48.89,,,,,,,,,
2021,4,30,7,55,2.6,0.76,0,0,51.94,,,,,,,,,
2021,4,30,8,56,2.6,0.76,0,0,52.37,,,,,,,,,
2021,4,30,9,54,2.6,0.76,0.24,0.08,50.45,,,,,,,,,
2021,4,30,10,51,2.6,0.76,0.48,0.57,46.46,,,,,,,,,
2021,4,30,11,50,2.6,0.76,0.54,2.82,42.93,,,,,,,,,
2021,4,30,12,49,2.6,0.76,0.54,3.75,40.89,,,,,,,,,
2021,4,30,13,48,2.6,0.76,0.54,0.44,43.67,,,,,,,,,
2021,4,30,14,47,2.6,0.76,0.48,1.97,41.01,,,,,,,,,
2021,4,30,15,47,2.6,0.76,0.54,3.89,38.99,,,,,,,,,
2021,4,30,16,49,2.6,0.76,0.36,3.89,40.99,,,,,,,,,
2021,4,30,17,50,2.6,0.76,0.6,3.89,42.01,,,,,,,,,
2021,4,30,18,49,2.6,0.76,0.54,3.89,41.52,,,,,,,,,
2021,4,30,19,48,2.6,0.76,0.54,2.43,41.62,,,,,,,,,
2021,4,30,20,50,2.6,0.76,0.48,0.83,44.96,,,,,,,,,
2021,4,30,21,48,2.6,0.76,0.18,0,44.42,,,,,,,,,
2021,4,30,22,45,2.6,0.76,0,0,41.42,,,,,,,,,
2021,4,30,23,42,2.6,0.76,0,0,38.71,,,,,,,,,
2021,4,30,24,41,2.6,0.76,0,0,37.44,,,,,,,,,
2021,5,1,1,40,2.6,0.76,0,0,36.6,,,,,,,,,
2021,5,1,2,40,2.32,0.49,0,0,37.03,,,,,,,,,
2021,5,1,3,40,2.32,0.49,0,0,37.48,,,,,,,,,
2021,5,1,4,41,2.32,0.49,0,0,38.2,,,,,,,,,
2021,5,1,5,42,2.32,0.49,0,0,39.25,,,,,,,,,
2021,5,1,6,45,2.32,0.49,0,0,42.13,,,,,,,,,
2021,5,1,7,48,2.32,0.49,0,0,45.55,,,,,,,,,
2021,5,1,8,49,2.32,0.49,0,0.97,45.33,,,,,,,,,
2021,5,1,9,49,2.32,0.49,0.24,3.6,42.71,,,,,,,,,
2021,5,1,10,49,2.32,0.49,0.48,3.89,42.11,,,,,,,,,
2021,5,1,11,49,2.32,0.49,0.54,3.89,41.85,,,,,,,,,
2021,5,1,12,48,2.32,0.49,0.54,3.89,40.62,,,,,,,,,
2021,5,1,13,48,2.32,0.49,0.54,3.89,41.01,,,,,,,,,
2021,5,1,14,48,2.32,0.49,0.48,3.89,41.31,,,,,,,,,
2021,5,1,15,48,2.32,0.49,0.48,3.13,41.42,,,,,,,,,
2021,5,1,16,48,2.32,0.49,0.54,1.71,42.63,,,,,,,,,
2021,5,1,17,49,2.32,0.49,0.54,3.51,42.35,,,,,,,,,
2021,5,1,18,48,2.32,0.49,0.54,2.5,42.36,,,,,,,,,
2021,5,1,19,46,2.32,0.49,0.54,1.85,40.36,,,,,,,,,
2021,5,1,20,47,2.32,0.49,0.48,0.71,42.69,,,,,,,,,
2021,5,1,21,46,2.32,0.49,0.18,0,42.55,,,,,,,,,
2021,5,1,22,43,2.32,0.49,0,0,40.66,,,,,,,,,
2021,5,1,23,40,2.32,0.49,0,0,37.51,,,,,,,,,
2021,5,1,24,39,2.32,0.49,0,0,36.04,,,,,,,,,
2021,5,2,1,38,2.32,0.49,0,0,35.45,,,,,,,,,
2021,5,2,2,38,2.32,0.49,0,0,35.06,,,,,,,,,
2021,5,2,3,39,2.32,0.49,0,0,36.47,,,,,,,,,
2021,5,2,4,40,2.32,0.49,0,0,36.89,,,,,,,,,
2021,5,2,5,41,2.32,0.49,0,0,37.84,,,,,,,,,
2021,5,2,6,44,2.32,0.49,0,0,41.06,,,,,,,,,
2021,5,2,7,47,2.32,0.49,0,0,44.66,,,,,,,,,
2021,5,2,8,52,2.32,0.49,0,0.57,49.02,,,,,,,,,
2021,5,2,9,54,2.32,0.49,0.24,2.06,49.02,,,,,,,,,
2021,5,2,10,53,2.32,0.49,0.48,2.9,47.06,,,,,,,,,
2021,5,2,11,51,2.32,0.49,0.54,3.39,44.71,,,,,,,,,
2021,5,2,12,51,2.32,0.49,0.54,3.02,44.46,,,,,,,,,
2021,5,2,13,51,2.32,0.49,0.48,3.89,44.05,,,,,,,,,
2021,5,2,14,52,2.32,0.49,0.48,3.89,44.74,,,,,,,,,
2021,5,2,15,53,2.32,0.49,0.42,3.89,46.34,,,,,,,,,
2021,5,2,16,55,2.32,0.49,0.48,3.89,47.75,,,,,,,,,
2021,5,2,17,54,2.32,0.49,0.42,3.5,47.75,,,,,,,,,
2021,5,2,18,52,2.32,0.49,0.54,3.72,45.36,,,,,,,,,
2021,5,2,19,52,2.32,0.49,0.54,2.69,45.64,,,,,,,,,
2021,5,2,20,53,2.32,0.49,0.48,0.88,48.72,,,,,,,,,
2021,5,2,21,51,2.32,0.49,0.18,0,47.98,,,,,,,,,
2021,5,2,22,48,2.32,0.49,0,0,45.14,,,,,,,,,
2021,5,2,23,45,2.32,0.49,0,0,42.29,,,,,,,,,
2021,5,2,24,44,2.32,0.49,0,0,41,,,,,,,,,
2021,5,3,1,43,2.32,0.49,0,0,40.62,,,,,,,,,
2021,5,3,2,44,2.32,0.49,0,0,40.85,,,,,,,,,
2021,5,3,3,44,2.32,0.49,0,0,40.86,,,,,,,,,
2021,5,3,4,45,2.32,0.49,0,0,41.76,,,,,,,,,
2021,5,3,5,48,2.32,0.49,0,0,44.85,,,,,,,,,
2021,5,3,6,52,2.32,0.49,0,0,48.92,,,,,,,,,
2021,5,3,7,57,2.32,0.49,0,0,54.38,,,,,,,,,
2021,5,3,8,59,2.32,0.49,0,0,55.8,,,,,,,,,
2021,5,3,9,60,2.32,0.49,0.24,0.46,56.06,,,,,,,,,
2021,5,3,10,60,2.32,0.49,0.48,1.75,55.21,,,,,,,,,
2021,5,3,11,60,2.32,0.49,0.54,2.94,53.76,,,,,,,,,
2021,5,3,12,60,2.32,0.49,0.6,3.62,53.34,,,,,,,,,
2021,5,3,13,59,2.32,0.49,0.42,3.56,52.52,,,,,,,,,
2021,5,3,14,59,2.32,0.49,0.54,3.89,51.98,,,,,,,,,
2021,5,3,15,59,2.32,0.49,0.24,3.89,51.76,,,,,,,,,
2021,5,3,16,56,2.32,0.49,0.3,3.82,49.39,,,,,,,,,
2021,5,3,17,57,2.32,0.49,0.54,3.8,49.96,,,,,,,,,
2021,5,3,18,58,2.32,0.49,0.48,0.92,53.36,,,,,,,,,
2021,5,3,19,58,2.32,0.49,0.42,1.06,53.22,,,,,,,,,
2021,5,3,20,58,2.32,0.49,0.48,0.82,53.9,,,,,,,,,
2021,5,3,21,55,2.32,0.49,0.18,0,52.4,,,,,,,,,
2021,5,3,22,52,2.32,0.49,0,0,48.9,,,,,,,,,
2021,5,3,23,49,2.32,0.49,0,0,46.27,,,,,,,,,
2021,5,3,24,48,2.32,0.49,0,0,44.73,,,,,,,,,
2021,5,4,1,47,2.32,0.49,0,0,44.19,,,,,,,,,
2021,5,4,2,47,2.32,0.49,0,0,44.29,,,,,,,,,
2021,5,4,3,48,2.32,0.49,0,0,45.04,,,,,,,,,
2021,5,4,4,49,2.32,0.49,0,0,46.29,,,,,,,,,
2021,5,4,5,52,2.32,0.49,0,0,48.95,,,,,,,,,
2021,5,4,6,57,2.32,0.49,0,0,54.44,,,,,,,,,
2021,5,4,7,58,2.32,0.49,0,0,55.21,,,,,,,,,
2021,5,4,8,59,2.32,0.49,0,0.05,56.28,,,,,,,,,
2021,5,4,9,59,2.32,0.49,0.24,0.09,55.56,,,,,,,,,
2021,5,4,10,57,2.32,0.49,0.48,0.38,53.55,,,,,,,,,
2021,5,4,11,58,2.32,0.49,0.54,1.03,53.25,,,,,,,,,
2021,5,4,12,58,2.32,0.49,0.54,0.5,53.86,,,,,,,,,
2021,5,4,13,58,2.32,0.49,0.54,0.97,53.31,,,,,,,,,
2021,5,4,14,57,2.32,0.49,0.42,1.07,52.82,,,,,,,,,
2021,5,4,15,55,2.32,0.49,0.54,1.36,49.89,,,,,,,,,
2021,5,4,16,52,2.32,0.49,0.54,0.56,48.08,,,,,,,,,
2021,5,4,17,54,2.32,0.49,0.54,1.03,49.97,,,,,,,,,
2021,5,4,18,54,2.32,0.49,0.24,0.53,50.68,,,,,,,,,
2021,5,4,19,55,2.32,0.49,0.24,0.35,51.25,,,,,,,,,
2021,5,4,20,56,2.32,0.49,0.42,0.18,52.39,,,,,,,,,
2021,5,4,21,54,2.32,0.49,0.24,0,51.37,,,,,,,,,
2021,5,4,22,51,2.32,0.49,0,0,48.35,,,,,,,,,
2021,5,4,23,49,2.32,0.49,0,0,46.08,,,,,,,,,
2021,5,4,24,48,2.32,0.49,0,0,44.8,,,,,,,,,
2021,5,5,1,47,2.32,0.49,0,0,44.07,,,,,,,,,
2021,5,5,2,47,2.32,0.49,0,0,44.28,,,,,,,,,
2021,5,5,3,47,2.32,0.49,0,0,44.58,,,,,,,,,
2021,5,5,4,49,2.32,0.49,0,0,45.9,,,,,,,,,
2021,5,5,5,51,2.32,0.49,0,0,48.14,,,,,,,,,
2021,5,5,6,56,2.32,0.49,0,0,53.1,,,,,,,,,
2021,5,5,7,60,2.32,0.49,0,0,57.01,,,,,,,,,
2021,5,5,8,59,2.32,0.49,0,0,56.52,,,,,,,,,
2021,5,5,9,57,2.32,0.49,0.18,0.07,54.26,,,,,,,,,
2021,5,5,10,57,2.32,0.49,0.24,0.4,53.63,,,,,,,,,
2021,5,5,11,57,2.32,0.49,0.18,1.24,52.53,,,,,,,,,
2021,5,5,12,57,2.32,0.49,0.48,1.49,52,,,,,,,,,
2021,5,5,13,55,2.32,0.49,0.36,1.81,50.48,,,,,,,,,
2021,5,5,14,54,2.32,0.49,0.48,1.35,49.01,,,,,,,,,
2021,5,5,15,50,2.32,0.49,0.54,1.51,44.99,,,,,,,,,
2021,5,5,16,50,2.32,0.49,0.54,1.07,45.54,,,,,,,,,
2021,5,5,17,50,2.32,0.49,0.54,0.74,46.19,,,,,,,,,
2021,5,5,18,50,2.32,0.49,0.36,0.64,46.53,,,,,,,,,
2021,5,5,19,51,2.32,0.49,0.48,2.23,45.25,,,,,,,,,
2021,5,5,20,53,2.32,0.49,0.48,0.05,49.81,,,,,,,,,
2021,5,5,21,53,2.32,0.49,0.24,0,50.19,,,,,,,,,
2021,5,5,22,50,2.32,0.49,0,0,46.76,,,,,,,,,
2021,5,5,23,47,2.32,0.49,0,0,43.85,,,,,,,,,
2021,5,5,24,46,2.32,0.49,0,0,43.5,,,,,,,,,
2021,5,6,1,46,2.32,0.49,0,0,42.87,,,,,,,,,
2021,5,6,2,46,2.32,0.49,0,0,43.18,,,,,,,,,
2021,5,6,3,47,2.32,0.49,0,0,44.31,,,,,,,,,
2021,5,6,4,49,2.32,0.49,0,0,45.71,,,,,,,,,
2021,5,6,5,51,2.32,0.49,0,0,48.45,,,,,,,,,
2021,5,6,6,56,2.32,0.49,0,0,52.72,,,,,,,,,
2021,5,6,7,59,2.32,0.49,0,0,56.34,,,,,,,,,
2021,5,6,8,58,2.32,0.49,0,0.57,54.74,,,,,,,,,
2021,5,6,9,58,2.32,0.49,0.12,2.28,52.57,,,,,,,,,
2021,5,6,10,56,2.32,0.49,0.42,3.89,48.87,,,,,,,,,
2021,5,6,11,54,2.32,0.49,0.48,2.48,48.34,,,,,,,,,
2021,5,6,12,53,2.32,0.49,0.42,3.17,46.36,,,,,,,,,
2021,5,6,13,52,2.32,0.49,0.42,0.99,47.3,,,,,,,,,
2021,5,6,14,51,2.32,0.49,0.3,2.84,45.07,,,,,,,,,
2021,5,6,15,49,2.32,0.49,0.3,2.41,43.67,,,,,,,,,
2021,5,6,16,48,2.32,0.49,0.48,2.54,41.81,,,,,,,,,
2021,5,6,17,47,2.32,0.49,0.54,0.74,43.14,,,,,,,,,
2021,5,6,18,48,2.32,0.49,0.48,0.32,44.23,,,,,,,,,
2021,5,6,19,49,2.32,0.49,0.18,1.27,44.34,,,,,,,,,
2021,5,6,20,51,2.32,0.49,0.06,0.72,47.09,,,,,,,,,
2021,5,6,21,50,2.32,0.49,0.06,0,46.94,,,,,,,,,
2021,5,6,22,47,2.32,0.49,0,0,43.85,,,,,,,,,
2021,5,6,23,43,2.32,0.49,0,0,40.56,,,,,,,,,
2021,5,6,24,42,2.32,0.49,0,0,39.32,,,,,,,,,
2021,5,7,1,42,2.32,0.49,0,0,38.97,,,,,,,,,
2021,5,7,2,42,2.32,0.49,0,0,39.32,,,,,,,,,
2021,5,7,3,43,2.32,0.49,0,0,40.09,,,,,,,,,
2021,5,7,4,44,2.32,0.49,0,0,41.26,,,,,,,,,
2021,5,7,5,46,2.32,0.49,0,0,43.64,,,,,,,,,
2021,5,7,6,50,2.32,0.49,0,0,46.77,,,,,,,,,
2021,5,7,7,52,2.32,0.49,0,0,48.78,,,,,,,,,
2021,5,7,8,51,2.32,0.49,0,0.22,48.46,,,,,,,,,
2021,5,7,9,51,2.32,0.49,0.06,0.75,47.24,,,,,,,,,
2021,5,7,10,50,2.32,0.49,0.18,2.05,44.97,,,,,,,,,
2021,5,7,11,49,2.32,0.49,0.18,3.41,42.16,,,,,,,,,
2021,5,7,12,49,2.32,0.49,0.54,3.72,41.73,,,,,,,,,
2021,5,7,13,49,2.32,0.49,0.48,3.69,41.64,,,,,,,,,
2021,5,7,14,48,2.32,0.49,0.12,3.89,41.55,,,,,,,,,
2021,5,7,15,48,2.32,0.49,0.36,3.89,40.73,,,,,,,,,
2021,5,7,16,48,2.32,0.49,0.54,3.89,40.84,,,,,,,,,
2021,5,7,17,49,2.32,0.49,0.6,3.89,41.46,,,,,,,,,
2021,5,7,18,48,2.32,0.49,0.48,3.56,41.24,,,,,,,,,
2021,5,7,19,48,2.32,0.49,0.54,2.99,41.45,,,,,,,,,
2021,5,7,20,49,2.32,0.49,0.48,0.36,45.62,,,,,,,,,
