Year,Month,Day,Period,gross load
2021,7,14,14,28.1124
2021,7,14,15,28.15462
2021,7,14,16,28.37325
2021,7,14,17,28.71572
2021,7,14,18,28.86601
2021,7,14,19,28.42679
2021,7,14,20,27.86011
2021,7,14,21,28.36418
2021,7,14,22,28.38602
2021,7,14,23,26.57502
2021,7,14,24,23.65104
2021,7,15,1,22.44944
2021,7,15,2,21.82583
2021,7,15,3,21.57062
2021,7,15,4,21.57292
2021,7,15,5,22.10053
2021,7,15,6,23.53137
2021,7,15,7,26.1704
2021,7,15,8,27.94196
2021,7,15,9,28.54076
2021,7,15,10,28.44753
2021,7,15,11,28.1388
2021,7,15,12,28.20251
2021,7,15,13,28.22581
2021,7,15,14,27.98913
2021,7,15,15,27.5059
2021,7,15,16,27.79734
2021,7,15,17,28.08289
2021,7,15,18,28.21582
2021,7,15,19,28.62283
2021,7,15,20,28.57385
2021,7,15,21,29.08093
2021,7,15,22,28.83612
2021,7,15,23,26.97722
2021,7,15,24,24.02792
2021,7,16,1,22.98642
2021,7,16,2,22.28641
2021,7,16,3,21.99573
2021,7,16,4,21.94108
2021,7,16,5,22.0447
2021,7,16,6,23.49078
2021,7,16,7,25.79998
2021,7,16,8,27.57107
2021,7,16,9,29.02301
2021,7,16,10,28.85469
2021,7,16,11,28.81908
2021,7,16,12,28.40118
2021,7,16,13,28.48925
2021,7,16,14,28.65561
2021,7,16,15,28.87771
2021,7,16,16,28.29167
2021,7,16,17,28.38446
2021,7,16,18,28.53733
2021,7,16,19,28.69839
2021,7,16,20,28.74919
2021,7,16,21,29.50555
2021,7,16,22,30.17185
2021,7,16,23,28.26328
2021,7,16,24,25.00733
2021,7,17,1,22.85222
2021,7,17,2,21.91633
2021,7,17,3,21.37343
2021,7,17,4,21.34071
2021,7,17,5,21.55156
2021,7,17,6,22.38741
2021,7,17,7,23.98489
2021,7,17,8,25.98707
2021,7,17,9,27.83987
2021,7,17,10,28.48697
2021,7,17,11,28.43561
2021,7,17,12,28.2592
2021,7,17,13,28.21625
2021,7,17,14,28.15137
2021,7,17,15,28.16566
2021,7,17,16,28.43146
2021,7,17,17,28.50224
2021,7,17,18,28.72635
2021,7,17,19,29.02609
2021,7,17,20,28.88518
2021,7,17,21,29.60734
2021,7,17,22,30.33825
2021,7,17,23,28.33459
2021,7,17,24,24.97436
2021,7,18,1,22.99966
2021,7,18,2,22.07743
2021,7,18,3,21.573
2021,7,18,4,21.3856
2021,7,18,5,21.29849
2021,7,18,6,21.88236
2021,7,18,7,23.36442
2021,7,18,8,25.44313
2021,7,18,9,27.59644
2021,7,18,10,28.71172
2021,7,18,11,28.67928
2021,7,18,12,28.42137
2021,7,18,13,28.00501
2021,7,18,14,27.82703
2021,7,18,15,27.45364
2021,7,18,16,27.80481
2021,7,18,17,27.7777
2021,7,18,18,28.29881
2021,7,18,19,28.44154
2021,7,18,20,28.51538
2021,7,18,21,29.00024
2021,7,18,22,29.19992
2021,7,18,23,26.91524
2021,7,18,24,23.73014
2021,7,19,1,21.77787
2021,7,19,2,20.95652
2021,7,19,3,20.73954
2021,7,19,4,20.61164
2021,7,19,5,20.99557
2021,7,19,6,22.22767
2021,7,19,7,24.32163
2021,7,19,8,26.48406
2021,7,19,9,27.6109
2021,7,19,10,28.07826
2021,7,19,11,28.46945
2021,7,19,12,28.03372
2021,7,19,13,28.55674
2021,7,19,14,28.5156
2021,7,19,15,28.52228
2021,7,19,16,28.19701
2021,7,19,17,28.28414
2021,7,19,18,28.57716
2021,7,19,19,29.24936
2021,7,19,20,29.35617
2021,7,19,21,29.65657
2021,7,19,22,29.51184
2021,7,19,23,27.0057
2021,7,19,24,24.07761
2021,7,20,1,22.69671
2021,7,20,2,22.09624
2021,7,20,3,21.47278
2021,7,20,4,21.24061
2021,7,20,5,21.56212
2021,7,20,6,22.62537
2021,7,20,7,24.42119
2021,7,20,8,26.11839
2021,7,20,9,27.08702
2021,7,20,10,27.72358
2021,7,20,11,27.84087
2021,7,20,12,27.75587
2021,7,20,13,28.43412
2021,7,20,14,28.05509
2021,7,20,15,28.17197
2021,7,20,16,28.1613
2021,7,20,17,28.51936
2021,7,20,18,29.34448
2021,7,20,19,29.58736
2021,7,20,20,29.37666
2021,7,20,21,29.73703
2021,7,20,22,29.77728
2021,7,20,23,27.77004
2021,7,20,24,24.65532
2021,7,21,1,23.02972
2021,7,21,2,22.20662
2021,7,21,3,21.10391
2021,7,21,4,20.50265
2021,7,21,5,20.78917
2021,7,21,6,21.86262
2021,7,21,7,23.67613
2021,7,21,8,25.09484
2021,7,21,9,26.86979
2021,7,21,10,26.94933
2021,7,21,11,27.09691
2021,7,21,12,27.35567
2021,7,21,13,27.04278
2021,7,21,14,27.13852
2021,7,21,15,27.60201
2021,7,21,16,27.43561
2021,7,21,17,28.32489
2021,7,21,18,28.75219
2021,7,21,19,29.24794
2021,7,21,20,28.85013
2021,7,21,21,28.97045
2021,7,21,22,29.10115
2021,7,21,23,26.78853
2021,7,21,24,24.11557
2021,7,22,1,22.83508
2021,7,22,2,21.82339
2021,7,22,3,21.18877
2021,7,22,4,20.87874
2021,7,22,5,20.98781
2021,7,22,6,22.45974
2021,7,22,7,24.05035
2021,7,22,8,26.28934
2021,7,22,9,27.5108
2021,7,22,10,28.06551
2021,7,22,11,28.40462
2021,7,22,12,28.74104
2021,7,22,13,28.75438
2021,7,22,14,28.86203
2021,7,22,15,28.98264
2021,7,22,16,28.70028
2021,7,22,17,28.81847
2021,7,22,18,30.1383
2021,7,22,19,30.15769
2021,7,22,20,28.94548
2021,7,22,21,28.81871
2021,7,22,22,28.25638
2021,7,22,23,26.38983
2021,7,22,24,23.39234
2021,7,23,1,21.8997
2021,7,23,2,21.3409
2021,7,23,3,20.75295
2021,7,23,4,20.6353
2021,7,23,5,20.83519
2021,7,23,6,21.79371
2021,7,23,7,24.03574
2021,7,23,8,26.45736
2021,7,23,9,27.98914
2021,7,23,10,28.06333
2021,7,23,11,28.01263
2021,7,23,12,27.7072
2021,7,23,13,28.15049
2021,7,23,14,27.55655
2021,7,23,15,27.84301
2021,7,23,16,27.9287
2021,7,23,17,29.25462
2021,7,23,18,30.9735
2021,7,23,19,31.76701
2021,7,23,20,31.39003
2021,7,23,21,30.90182
2021,7,23,22,30.56934
2021,7,23,23,28.65896
2021,7,23,24,25.55245
2021,7,24,1,23.96079
2021,7,24,2,22.90223
2021,7,24,3,20.9691
2021,7,24,4,20.45081
2021,7,24,5,20.56977
2021,7,24,6,21.56193
2021,7,24,7,23.61716
2021,7,24,8,26.06548
2021,7,24,9,28.01235
2021,7,24,10,28.37809
2021,7,24,11,28.26592
2021,7,24,12,27.64842
2021,7,24,13,27.51343
2021,7,24,14,27.46851
2021,7,24,15,27.6294
2021,7,24,16,27.97456
2021,7,24,17,28.6672
2021,7,24,18,29.30738
2021,7,24,19,29.75727
2021,7,24,20,29.52559
2021,7,24,21,29.6833
2021,7,24,22,29.22671
2021,7,24,23,27.08732
2021,7,24,24,24.06445
2021,7,25,1,22.1276
2021,7,25,2,21.09744
2021,7,25,3,20.68627
2021,7,25,4,20.575
2021,7,25,5,20.70933
2021,7,25,6,21.45449
2021,7,25,7,22.94535
2021,7,25,8,25.53024
2021,7,25,9,27.92252
2021,7,25,10,28.53195
2021,7,25,11,28.34698
2021,7,25,12,28.16044
2021,7,25,13,27.7894
2021,7,25,14,27.50464
2021,7,25,15,27.27019
2021,7,25,16,27.29486
2021,7,25,17,27.38418
2021,7,25,18,28.36393
2021,7,25,19,28.49767
2021,7,25,20,28.15655
2021,7,25,21,28.54467
2021,7,25,22,28.41639
2021,7,25,23,26.39758
2021,7,25,24,23.45267
2021,7,26,1,21.95244
2021,7,26,2,21.1437
2021,7,26,3,20.77816
2021,7,26,4,20.61528
2021,7,26,5,20.96947
2021,7,26,6,22.32237
2021,7,26,7,24.44193
2021,7,26,8,26.40208
2021,7,26,9,27.61652
2021,7,26,10,28.23144
2021,7,26,11,28.32917
2021,7,26,12,28.0057
2021,7,26,13,28.70854
2021,7,26,14,28.92483
2021,7,26,15,28.82966
2021,7,26,16,28.44562
2021,7,26,17,28.69363
2021,7,26,18,29.21336
2021,7,26,19,29.23395
2021,7,26,20,29.25071
2021,7,26,21,29.96197
2021,7,26,22,29.90739
2021,7,26,23,27.64579
2021,7,26,24,24.50907
2021,7,27,1,22.93701
2021,7,27,2,22.09254
2021,7,27,3,21.56818
2021,7,27,4,21.46088
2021,7,27,5,21.73398
2021,7,27,6,22.84328
2021,7,27,7,25.54894
2021,7,27,8,27.27196
2021,7,27,9,28.45752
2021,7,27,10,28.74865
2021,7,27,11,28.1965
2021,7,27,12,28.55923
2021,7,27,13,28.99366
2021,7,27,14,28.96957
2021,7,27,15,28.88511
2021,7,27,16,29.09063
2021,7,27,17,29.22901
2021,7,27,18,29.6946
2021,7,27,19,29.78754
2021,7,27,20,29.70813
2021,7,27,21,30.16253
2021,7,27,22,28.87785
2021,7,27,23,26.72862
2021,7,27,24,23.71854
2021,7,28,1,22.05652
2021,7,28,2,20.92433
2021,7,28,3,20.69207
2021,7,28,4,20.53348
2021,7,28,5,20.84346
2021,7,28,6,21.86328
2021,7,28,7,23.98266
2021,7,28,8,25.88801
2021,7,28,9,27.16667
2021,7,28,10,28.24864
2021,7,28,11,29.06767
2021,7,28,12,28.95508
2021,7,28,13,29.35998
2021,7,28,14,29.28303
2021,7,28,15,29.21038
2021,7,28,16,29.29524
2021,7,28,17,29.46868
2021,7,28,18,29.42822
2021,7,28,19,29.79264
2021,7,28,20,29.84266
2021,7,28,21,30.23648
2021,7,28,22,29.54288
2021,7,28,23,27.53622
2021,7,28,24,24.7119
2021,7,29,1,23.18404
2021,7,29,2,22.23585
2021,7,29,3,21.68271
2021,7,29,4,21.59336
2021,7,29,5,21.73117
2021,7,29,6,22.73825
2021,7,29,7,24.78639
2021,7,29,8,27.09138
2021,7,29,9,28.64321
2021,7,29,10,28.964
2021,7,29,11,29.2921
2021,7,29,12,29.51641
2021,7,29,13,29.64705
2021,7,29,14,29.11642
2021,7,29,15,29.17771
2021,7,29,16,28.88859
2021,7,29,17,29.29833
2021,7,29,18,28.73919
2021,7,29,19,29.14209
2021,7,29,20,29.31205
2021,7,29,21,29.942
2021,7,29,22,28.68463
2021,7,29,23,26.23067
2021,7,29,24,23.46974
2021,7,30,1,22.07473
2021,7,30,2,21.11742
2021,7,30,3,20.55161
2021,7,30,4,20.28597
2021,7,30,5,20.5579
2021,7,30,6,21.64234
2021,7,30,7,24.05525
2021,7,30,8,26.14223
2021,7,30,9,27.64016
2021,7,30,10,28.43632
2021,7,30,11,28.40323
2021,7,30,12,28.1653
2021,7,30,13,28.0798
2021,7,30,14,28.41303
2021,7,30,15,28.81539
2021,7,30,16,29.20469
2021,7,30,17,29.04559
2021,7,30,18,29.11156
2021,7,30,19,29.45626
2021,7,30,20,29.12004
2021,7,30,21,29.56206
2021,7,30,22,28.98187
2021,7,30,23,26.93425
2021,7,30,24,24.13822
2021,7,31,1,22.33482
2021,7,31,2,21.11858
2021,7,31,3,20.63362
2021,7,31,4,20.40453
2021,7,31,5,20.51986
2021,7,31,6,21.12615
2021,7,31,7,22.72834
2021,7,31,8,25.02648
2021,7,31,9,27.15186
2021,7,31,10,28.39363
2021,7,31,11,28.20957
2021,7,31,12,28.13878
2021,7,31,13,27.97442
2021,7,31,14,27.95954
2021,7,31,15,28.21081
2021,7,31,16,28.68014
2021,7,31,17,28.97232
2021,7,31,18,29.37399
2021,7,31,19,29.51815
2021,7,31,20,28.92967
2021,7,31,21,29.19792
2021,7,31,22,28.52896
2021,7,31,23,26.65251
2021,7,31,24,23.85285
2021,8,1,1,22.22325
2021,8,1,2,21.29973
2021,8,1,3,20.98174
2021,8,1,4,20.87222
2021,8,1,5,20.9414
2021,8,1,6,21.44386
2021,8,1,7,22.66553
2021,8,1,8,25.16545
2021,8,1,9,27.6257
2021,8,1,10,28.58969
2021,8,1,11,28.13716
2021,8,1,12,27.79373
2021,8,1,13,27.29878
2021,8,1,14,26.74197
2021,8,1,15,26.38838
2021,8,1,16,26.3944
2021,8,1,17,26.59428
2021,8,1,18,27.38259
2021,8,1,19,27.7456
2021,8,1,20,27.87685
2021,8,1,21,28.28332
2021,8,1,22,27.40291
2021,8,1,23,24.99141
2021,8,1,24,22.52364
2021,8,2,1,21.20808
2021,8,2,2,20.42544
2021,8,2,3,20.0526
2021,8,2,4,19.96764
2021,8,2,5,20.1308
2021,8,2,6,21.42012
2021,8,2,7,23.73044
2021,8,2,8,25.7728
2021,8,2,9,27.07365
2021,8,2,10,27.42552
2021,8,2,11,28.0693
2021,8,2,12,27.82048
2021,8,2,13,27.75669
2021,8,2,14,27.71381
2021,8,2,15,27.31819
2021,8,2,16,27.36416
2021,8,2,17,28.14472
2021,8,2,18,28.66865
2021,8,2,19,29.02458
2021,8,2,20,29.20109
2021,8,2,21,29.20433
2021,8,2,22,28.16253
2021,8,2,23,25.76325
2021,8,2,24,23.27256
2021,8,3,1,21.72336
2021,8,3,2,20.99481
2021,8,3,3,20.84886
2021,8,3,4,20.70375
2021,8,3,5,20.67502
2021,8,3,6,21.88494
2021,8,3,7,24.15601
2021,8,3,8,26.62536
2021,8,3,9,28.52411
2021,8,3,10,29.46474
2021,8,3,11,29.9315
2021,8,3,12,29.26885
2021,8,3,13,28.6741
2021,8,3,14,28.3731
2021,8,3,15,27.7265
2021,8,3,16,27.6196
2021,8,3,17,27.17997
2021,8,3,18,28.09864
2021,8,3,19,28.89194
2021,8,3,20,27.99846
2021,8,3,21,28.33192
2021,8,3,22,27.40362
2021,8,3,23,26.04723
2021,8,3,24,23.37301
2021,8,4,1,22.00966
2021,8,4,2,21.27387
2021,8,4,3,21.02442
2021,8,4,4,21.05946
2021,8,4,5,21.43496
2021,8,4,6,22.56966
2021,8,4,7,24.38048
2021,8,4,8,26.48432
2021,8,4,9,28.20338
2021,8,4,10,28.58902
2021,8,4,11,28.1458
2021,8,4,12,27.52977
2021,8,4,13,26.74854
2021,8,4,14,26.54927
2021,8,4,15,26.52032
2021,8,4,16,26.51992
2021,8,4,17,26.43152
2021,8,4,18,27.21918
2021,8,4,19,28.04379
2021,8,4,20,28.20631
2021,8,4,21,28.25763
2021,8,4,22,27.63443
2021,8,4,23,26.03171
2021,8,4,24,23.65726
2021,8,5,1,22.2457
2021,8,5,2,21.27089
2021,8,5,3,21.01107
2021,8,5,4,21.27972
2021,8,5,5,21.85287
2021,8,5,6,23.21558
2021,8,5,7,25.40368
2021,8,5,8,26.96536
2021,8,5,9,28.26234
2021,8,5,10,28.60284
2021,8,5,11,28.25161
2021,8,5,12,27.95174
2021,8,5,13,27.58704
2021,8,5,14,27.83053
2021,8,5,15,27.82279
2021,8,5,16,27.82998
2021,8,5,17,27.27586
2021,8,5,18,28.15271
2021,8,5,19,28.17838
2021,8,5,20,28.36307
2021,8,5,21,29.45622
2021,8,5,22,28.26201
2021,8,5,23,26.52795
2021,8,5,24,23.59166
2021,8,6,1,21.76138
2021,8,6,2,21.07474
2021,8,6,3,20.81137
2021,8,6,4,20.56332
2021,8,6,5,21.03351
2021,8,6,6,22.18257
2021,8,6,7,24.11554
2021,8,6,8,26.2908
2021,8,6,9,27.7153
2021,8,6,10,28.24461
2021,8,6,11,28.28963
2021,8,6,12,28.38961
2021,8,6,13,29.09687
2021,8,6,14,28.96107
2021,8,6,15,28.7268
2021,8,6,16,28.88705
2021,8,6,17,28.95953
2021,8,6,18,28.80591
2021,8,6,19,29.37995
2021,8,6,20,29.23612
2021,8,6,21,29.93861
2021,8,6,22,30.04225
2021,8,6,23,28.34754
2021,8,6,24,25.49788
2021,8,7,1,23.43047
2021,8,7,2,22.29294
2021,8,7,3,21.75941
2021,8,7,4,21.80664
2021,8,7,5,21.96354
2021,8,7,6,22.66635
2021,8,7,7,24.6147
2021,8,7,8,26.92765
2021,8,7,9,29.2933
2021,8,7,10,30.37789
2021,8,7,11,30.39214
2021,8,7,12,29.75151
2021,8,7,13,28.49522
2021,8,7,14,27.49829
2021,8,7,15,27.01781
2021,8,7,16,27.0975
2021,8,7,17,27.58443
2021,8,7,18,28.48262
2021,8,7,19,28.69013
2021,8,7,20,28.58794
2021,8,7,21,29.30527
2021,8,7,22,29.13281
2021,8,7,23,27.48754
2021,8,7,24,24.46375
2021,8,8,1,22.92811
2021,8,8,2,22.23405
2021,8,8,3,21.84621
2021,8,8,4,21.66577
2021,8,8,5,21.8905
2021,8,8,6,22.7619
2021,8,8,7,24.0517
2021,8,8,8,26.2111
2021,8,8,9,28.30594
2021,8,8,10,29.02871
2021,8,8,11,28.54938
2021,8,8,12,27.92178
2021,8,8,13,27.2451
2021,8,8,14,26.70011
2021,8,8,15,26.5026
2021,8,8,16,26.25979
2021,8,8,17,26.30441
2021,8,8,18,26.56158
2021,8,8,19,27.01821
2021,8,8,20,27.03059
2021,8,8,21,28.1964
2021,8,8,22,27.7996
2021,8,8,23,25.67708
2021,8,8,24,22.95951
2021,8,9,1,21.63577
2021,8,9,2,20.85048
2021,8,9,3,20.33612
2021,8,9,4,20.30154
2021,8,9,5,20.46381
2021,8,9,6,21.82327
2021,8,9,7,24.03058
2021,8,9,8,26.08593
2021,8,9,9,27.72719
2021,8,9,10,27.87943
2021,8,9,11,27.95162
2021,8,9,12,27.4218
2021,8,9,13,27.78032
2021,8,9,14,27.97449
2021,8,9,15,27.69471
2021,8,9,16,28.05454
2021,8,9,17,27.60197
2021,8,9,18,27.73977
2021,8,9,19,27.93155
2021,8,9,20,27.94727
2021,8,9,21,28.58652
2021,8,9,22,27.62339
2021,8,9,23,26.14981
2021,8,9,24,23.42353
2021,8,10,1,21.88512
2021,8,10,2,21.4901
2021,8,10,3,21.19903
2021,8,10,4,21.43812
2021,8,10,5,21.59997
2021,8,10,6,22.6508
2021,8,10,7,25.23651
2021,8,10,8,27.50827
2021,8,10,9,28.30324
2021,8,10,10,28.404
2021,8,10,11,27.92226
2021,8,10,12,27.00821
2021,8,10,13,27.38578
2021,8,10,14,27.22975
2021,8,10,15,26.62272
2021,8,10,16,26.55727
2021,8,10,17,26.97214
2021,8,10,18,27.29284
2021,8,10,19,27.50415
2021,8,10,20,27.51507
2021,8,10,21,28.74453
2021,8,10,22,27.89332
2021,8,10,23,26.08363
2021,8,10,24,23.85429
2021,8,11,1,22.50965
2021,8,11,2,22.11805
2021,8,11,3,21.77012
2021,8,11,4,21.95262
2021,8,11,5,22.29589
2021,8,11,6,23.52423
2021,8,11,7,25.7588
2021,8,11,8,27.24843
2021,8,11,9,27.67446
2021,8,11,10,27.04289
2021,8,11,11,27.05589
2021,8,11,12,27.56908
2021,8,11,13,27.35693
2021,8,11,14,27.50139
2021,8,11,15,27.28177
2021,8,11,16,27.52984
2021,8,11,17,27.62556
2021,8,11,18,27.57346
2021,8,11,19,27.41687
2021,8,11,20,27.33858
2021,8,11,21,28.82369
2021,8,11,22,28.40319
2021,8,11,23,26.454
2021,8,11,24,23.67079
2021,8,12,1,22.22785
2021,8,12,2,21.60232
2021,8,12,3,21.22642
2021,8,12,4,21.42387
2021,8,12,5,21.611
2021,8,12,6,22.90897
2021,8,12,7,24.99382
2021,8,12,8,26.72939
2021,8,12,9,27.59423
2021,8,12,10,27.84546
2021,8,12,11,27.78611
2021,8,12,12,27.42674
2021,8,12,13,27.5171
2021,8,12,14,28.13871
2021,8,12,15,28.01327
2021,8,12,16,27.70055
2021,8,12,17,27.94939
2021,8,12,18,28.05388
2021,8,12,19,27.91134
2021,8,12,20,27.73119
2021,8,12,21,28.79044
2021,8,12,22,28.25972
2021,8,12,23,26.1307
2021,8,12,24,23.46175
2021,8,13,1,22.07072
2021,8,13,2,21.32534
2021,8,13,3,21.01841
2021,8,13,4,21.11383
2021,8,13,5,21.43401
2021,8,13,6,22.55903
2021,8,13,7,24.6408
2021,8,13,8,26.57576
2021,8,13,9,27.52751
2021,8,13,10,28.14139
2021,8,13,11,28.28862
2021,8,13,12,28.27819
2021,8,13,13,28.55029
2021,8,13,14,28.72574
2021,8,13,15,28.71051
2021,8,13,16,28.85376
2021,8,13,17,28.59379
2021,8,13,18,28.45466
2021,8,13,19,28.91337
2021,8,13,20,28.61897
2021,8,13,21,29.27054
2021,8,13,22,28.90803
2021,8,13,23,26.79962
2021,8,13,24,23.74425
2021,8,14,1,21.97008
2021,8,14,2,21.1179
2021,8,14,3,20.97555
2021,8,14,4,20.75873
2021,8,14,5,20.92305
2021,8,14,6,21.85455
2021,8,14,7,23.45232
2021,8,14,8,25.52422
2021,8,14,9,27.2853
2021,8,14,10,27.6875
2021,8,14,11,27.39677
2021,8,14,12,26.99781
2021,8,14,13,27.06501
2021,8,14,14,26.92071
2021,8,14,15,26.80483
2021,8,14,16,27.2764
2021,8,14,17,27.79359
2021,8,14,18,28.64626
2021,8,14,19,29.66238
2021,8,14,20,29.10058
2021,8,14,21,29.42436
2021,8,14,22,28.64978
2021,8,14,23,26.64621
2021,8,14,24,23.67071
2021,8,15,1,21.87812
2021,8,15,2,20.87309
2021,8,15,3,20.55459
2021,8,15,4,20.52166
2021,8,15,5,20.84922
2021,8,15,6,21.31679
2021,8,15,7,22.71968
2021,8,15,8,24.99074
2021,8,15,9,27.0918
2021,8,15,10,27.673
2021,8,15,11,27.21692
2021,8,15,12,26.92928
2021,8,15,13,26.74054
2021,8,15,14,26.58716
2021,8,15,15,26.39718
2021,8,15,16,26.63176
2021,8,15,17,26.35615
2021,8,15,18,26.9111
2021,8,15,19,26.92023
2021,8,15,20,26.86186
2021,8,15,21,27.00934
2021,8,15,22,25.68396
2021,8,15,23,23.89941
2021,8,15,24,21.50985
2021,8,16,1,20.65065
2021,8,16,2,20.24538
2021,8,16,3,20.20642
2021,8,16,4,20.22947
2021,8,16,5,20.4917
2021,8,16,6,21.706
2021,8,16,7,24.09319
2021,8,16,8,26.01704
2021,8,16,9,27.12511
2021,8,16,10,26.80513
2021,8,16,11,26.68562
2021,8,16,12,26.90238
2021,8,16,13,27.13698
2021,8,16,14,27.31641
2021,8,16,15,27.24426
2021,8,16,16,26.94578
2021,8,16,17,26.49174
2021,8,16,18,26.89544
2021,8,16,19,27.61341
2021,8,16,20,27.37054
2021,8,16,21,28.01315
2021,8,16,22,26.77582
2021,8,16,23,25.06117
2021,8,16,24,23.07384
2021,8,17,1,21.99136
2021,8,17,2,21.13241
2021,8,17,3,20.99043
2021,8,17,4,21.3522
2021,8,17,5,21.73803
2021,8,17,6,22.72232
2021,8,17,7,25.18573
2021,8,17,8,26.91647
2021,8,17,9,27.25642
2021,8,17,10,27.34904
2021,8,17,11,27.15966
2021,8,17,12,26.98361
2021,8,17,13,26.96257
2021,8,17,14,26.74808
2021,8,17,15,26.54341
2021,8,17,16,27.01086
2021,8,17,17,26.50645
2021,8,17,18,26.80883
2021,8,17,19,27.0961
2021,8,17,20,27.20786
2021,8,17,21,27.91267
2021,8,17,22,26.27056
2021,8,17,23,24.05944
2021,8,17,24,21.7662
2021,8,18,1,20.87518
2021,8,18,2,20.30821
2021,8,18,3,20.05428
2021,8,18,4,20.01977
2021,8,18,5,20.40154
2021,8,18,6,22.03899
2021,8,18,7,24.59502
2021,8,18,8,26.33029
2021,8,18,9,27.34168
2021,8,18,10,26.79926
2021,8,18,11,25.85469
2021,8,18,12,26.28791
2021,8,18,13,26.80405
2021,8,18,14,26.90376
2021,8,18,15,27.19837
2021,8,18,16,27.57239
2021,8,18,17,26.78442
2021,8,18,18,26.1029
2021,8,18,19,26.2483
2021,8,18,20,26.26847
2021,8,18,21,26.18916
2021,8,18,22,25.04656
2021,8,18,23,22.25786
2021,8,18,24,20.39302
2021,8,19,1,19.79962
2021,8,19,2,19.47606
2021,8,19,3,19.23764
2021,8,19,4,19.33252
2021,8,19,5,19.59777
2021,8,19,6,20.51472
2021,8,19,7,22.83911
2021,8,19,8,24.79451
2021,8,19,9,27.04926
2021,8,19,10,27.54171
2021,8,19,11,27.34966
2021,8,19,12,27.64809
2021,8,19,13,27.55646
2021,8,19,14,26.85104
2021,8,19,15,26.38727
2021,8,19,16,26.58895
2021,8,19,17,26.80829
2021,8,19,18,27.47777
2021,8,19,19,27.84708
2021,8,19,20,28.46006
2021,8,19,21,28.56081
2021,8,19,22,27.09216
2021,8,19,23,25.61392
2021,8,19,24,23.42713
2021,8,20,1,22.34379
2021,8,20,2,22.66811
2021,8,20,3,22.56949
2021,8,20,4,22.20635
2021,8,20,5,22.29245
2021,8,20,6,23.66649
2021,8,20,7,26.47297
2021,8,20,8,28.4984
2021,8,20,9,29.88837
2021,8,20,10,30.13338
2021,8,20,11,30.1364
2021,8,20,12,29.53579
2021,8,20,13,29.20125
2021,8,20,14,28.43951
2021,8,20,15,27.73345
2021,8,20,16,27.25276
2021,8,20,17,27.10424
2021,8,20,18,27.44695
2021,8,20,19,28.21795
2021,8,20,20,28.54963
2021,8,20,21,29.59052
2021,8,20,22,28.74949
2021,8,20,23,27.75832
2021,8,20,24,25.58251
2021,8,21,1,24.04043
2021,8,21,2,23.22251
2021,8,21,3,22.87467
2021,8,21,4,22.71451
2021,8,21,5,22.74649
2021,8,21,6,23.46698
2021,8,21,7,25.37196
2021,8,21,8,27.1695
2021,8,21,9,28.40749
2021,8,21,10,28.27883
2021,8,21,11,27.62972
2021,8,21,12,26.73162
2021,8,21,13,26.4755
2021,8,21,14,26.45055
2021,8,21,15,26.37823
2021,8,21,16,26.63887
2021,8,21,17,26.73143
2021,8,21,18,26.95592
2021,8,21,19,27.25005
2021,8,21,20,27.57685
2021,8,21,21,28.30973
2021,8,21,22,27.56084
2021,8,21,23,25.89779
2021,8,21,24,23.48776
2021,8,22,1,22.00198
2021,8,22,2,21.23612
2021,8,22,3,20.97348
2021,8,22,4,20.96185
2021,8,22,5,21.23834
2021,8,22,6,21.92346
2021,8,22,7,23.19271
2021,8,22,8,25.28348
2021,8,22,9,27.62586
2021,8,22,10,28.12005
2021,8,22,11,27.66999
2021,8,22,12,26.69433
2021,8,22,13,25.96274
2021,8,22,14,25.80133
2021,8,22,15,25.33622
2021,8,22,16,25.19254
2021,8,22,17,25.20328
2021,8,22,18,25.50766
2021,8,22,19,25.58518
2021,8,22,20,25.7973
2021,8,22,21,26.69901
2021,8,22,22,26.1781
2021,8,22,23,24.15904
2021,8,22,24,21.66051
2021,8,23,1,20.99885
2021,8,23,2,20.50004
2021,8,23,3,20.5222
2021,8,23,4,20.54389
2021,8,23,5,21.15613
2021,8,23,6,22.17853
2021,8,23,7,24.8003
2021,8,23,8,26.31794
2021,8,23,9,26.88653
2021,8,23,10,27.02431
2021,8,23,11,27.21807
2021,8,23,12,26.67848
2021,8,23,13,27.56738
2021,8,23,14,27.07845
2021,8,23,15,26.782
2021,8,23,16,26.85367
2021,8,23,17,26.63182
2021,8,23,18,26.57231
2021,8,23,19,26.94764
2021,8,23,20,26.92041
2021,8,23,21,27.81055
2021,8,23,22,26.65391
2021,8,23,23,25.27
2021,8,23,24,23.16427
2021,8,24,1,21.96159
2021,8,24,2,21.17077
2021,8,24,3,21.07526
2021,8,24,4,21.13934
2021,8,24,5,21.69194
2021,8,24,6,22.39896
2021,8,24,7,25.46078
2021,8,24,8,26.754
2021,8,24,9,26.71815
2021,8,24,10,26.98577
2021,8,24,11,26.96683
2021,8,24,12,26.7158
2021,8,24,13,26.74877
2021,8,24,14,26.46476
2021,8,24,15,26.60124
2021,8,24,16,26.64507
2021,8,24,17,26.1632
2021,8,24,18,26.42096
2021,8,24,19,26.75899
2021,8,24,20,26.98849
2021,8,24,21,27.93439
2021,8,24,22,27.48752
2021,8,24,23,25.89224
2021,8,24,24,23.49626
2021,8,25,1,22.40993
2021,8,25,2,21.61171
2021,8,25,3,21.50163
2021,8,25,4,21.38212
